year,zone,hour,ev_trip_start,ev_trip_elec
2015,E06000031,EIGHTAM,2156,1163.26
2015,E07000139,EIGHTAM,1097,83.42
2015,E08000005,EIGHTAM,2080,814.63
2015,E08000006,EIGHTAM,2785,942.49
2015,E08000003,EIGHTAM,5395,1864.56
2015,E08000004,EIGHTAM,2469,718.56
2015,E08000009,EIGHTAM,2657,796.76
2015,S12000038,EIGHTAM,1910,437.31
2015,S12000039,EIGHTAM,1004,425.35
2015,E08000007,EIGHTAM,3179,918.32
2015,E08000008,EIGHTAM,2386,722.6
2015,E07000220,EIGHTAM,1020,182.78
2015,E07000221,EIGHTAM,1603,817.84
2015,E07000222,EIGHTAM,1592,428.0
2015,E06000009,EIGHTAM,1389,366.24
2015,E07000223,EIGHTAM,663,168.61
2015,E07000102,EIGHTAM,885,349.01
2015,E06000007,EIGHTAM,2666,975.39
2015,E06000008,EIGHTAM,1514,487.22
2015,E06000005,EIGHTAM,976,264.29
2015,E06000006,EIGHTAM,1354,388.85
2015,E06000003,EIGHTAM,1336,307.53
2015,E07000228,EIGHTAM,1605,307.09
2015,E07000107,EIGHTAM,1373,617.28
2015,E07000229,EIGHTAM,1106,205.03
2015,E07000108,EIGHTAM,1186,129.18
2015,E06000004,EIGHTAM,2173,668.57
2015,S12000023,EIGHTAM,207,151.84
2015,E06000001,EIGHTAM,894,245.71
2015,E07000109,EIGHTAM,1063,439.39
2015,S12000024,EIGHTAM,1626,468.42
2015,E06000002,EIGHTAM,1691,902.89
2015,E07000224,EIGHTAM,1707,465.06
2015,E07000103,EIGHTAM,1065,575.08
2015,E07000225,EIGHTAM,1387,373.81
2015,E07000226,EIGHTAM,1466,560.47
2015,E07000105,EIGHTAM,1640,348.08
2015,S12000020,EIGHTAM,993,138.18
2015,E07000106,EIGHTAM,1662,535.7
2015,E07000227,EIGHTAM,1545,267.29
2015,S12000021,EIGHTAM,1359,328.35
2015,S12000026,EIGHTAM,1171,311.35
2015,S12000027,EIGHTAM,220,5.6
2015,S12000028,EIGHTAM,1375,196.81
2015,S12000029,EIGHTAM,3204,960.39
2015,E07000110,EIGHTAM,1821,318.65
2015,E07000111,EIGHTAM,1270,351.24
2015,E07000112,EIGHTAM,1244,512.38
2015,E07000234,EIGHTAM,1134,270.64
2015,E07000113,EIGHTAM,1552,246.0
2015,E06000018,EIGHTAM,2703,685.81
2015,E06000019,EIGHTAM,2018,393.18
2015,E06000016,EIGHTAM,3074,634.04
2015,E06000017,EIGHTAM,405,115.44
2015,S12000011,EIGHTAM,1067,386.47
2015,E07000239,EIGHTAM,1059,573.92
2015,E07000118,EIGHTAM,1193,298.31
2015,E06000014,EIGHTAM,2096,295.91
2015,E06000015,EIGHTAM,2745,700.8
2015,E07000119,EIGHTAM,911,276.96
2015,E06000012,EIGHTAM,1763,408.97
2015,S12000013,EIGHTAM,249,1.09
2015,S12000014,EIGHTAM,1867,253.47
2015,E06000013,EIGHTAM,1694,506.07
2015,E06000010,EIGHTAM,2059,337.14
2015,E07000235,EIGHTAM,802,106.84
2015,E07000114,EIGHTAM,1470,324.27
2015,E07000115,EIGHTAM,1459,290.2
2015,E06000011,EIGHTAM,3651,783.04
2015,E07000236,EIGHTAM,1176,517.83
2015,E07000237,EIGHTAM,1427,644.0
2015,E07000116,EIGHTAM,1138,200.35
2015,S12000010,EIGHTAM,1115,393.21
2015,E07000117,EIGHTAM,994,215.08
2015,E07000238,EIGHTAM,1394,343.87
2015,S12000019,EIGHTAM,917,284.99
2015,S12000015,EIGHTAM,3887,747.34
2015,S12000017,EIGHTAM,2283,346.29
2015,S12000018,EIGHTAM,749,273.37
2015,E07000200,EIGHTAM,1146,167.32
2015,E07000201,EIGHTAM,715,303.42
2015,E07000206,EIGHTAM,1262,372.9
2015,E07000207,EIGHTAM,1348,660.44
2015,E07000208,EIGHTAM,767,336.62
2015,E07000209,EIGHTAM,2338,1591.02
2015,E07000202,EIGHTAM,1583,431.96
2015,E07000203,EIGHTAM,1059,396.55
2015,E07000204,EIGHTAM,1258,251.54
2015,E07000205,EIGHTAM,1563,589.92
2015,S12000008,EIGHTAM,1129,318.32
2015,S12000005,EIGHTAM,553,207.54
2015,S12000006,EIGHTAM,1630,214.97
2015,E07000210,EIGHTAM,887,269.23
2015,E07000211,EIGHTAM,1638,725.5
2015,E07000212,EIGHTAM,902,378.8
2015,E07000217,EIGHTAM,990,294.24
2015,E07000218,EIGHTAM,863,590.65
2015,E07000219,EIGHTAM,1317,473.33
2015,E07000213,EIGHTAM,976,323.95
2015,E07000214,EIGHTAM,1380,472.88
2015,E07000215,EIGHTAM,920,381.48
2015,E07000216,EIGHTAM,1359,476.13
2015,W06000018,EIGHTAM,1638,478.84
2015,W06000019,EIGHTAM,704,235.5
2015,W06000016,EIGHTAM,2266,711.52
2015,W06000014,EIGHTAM,1480,547.05
2015,W06000015,EIGHTAM,4342,982.85
2015,W06000023,EIGHTAM,1403,397.12
2015,W06000024,EIGHTAM,614,158.87
2015,W06000021,EIGHTAM,991,238.96
2015,W06000022,EIGHTAM,1814,368.87
2015,W06000020,EIGHTAM,972,167.54
2015,E07000080,EIGHTAM,991,241.97
2015,E07000081,EIGHTAM,1633,564.33
2015,E07000082,EIGHTAM,1370,446.86
2015,E07000083,EIGHTAM,948,128.16
2015,E07000088,EIGHTAM,782,172.98
2015,E07000089,EIGHTAM,1061,354.73
2015,E07000084,EIGHTAM,1886,716.81
2015,E07000085,EIGHTAM,1270,246.0
2015,E07000086,EIGHTAM,1420,277.0
2015,E07000087,EIGHTAM,1360,449.03
2015,E07000091,EIGHTAM,2233,537.16
2015,E07000092,EIGHTAM,1211,335.02
2015,E07000093,EIGHTAM,1525,671.06
2015,E07000094,EIGHTAM,1419,330.03
2015,E07000090,EIGHTAM,1804,613.38
2015,E07000099,EIGHTAM,1291,186.39
2015,E07000095,EIGHTAM,1053,1022.28
2015,E07000096,EIGHTAM,1745,367.42
2015,E07000098,EIGHTAM,1221,513.13
2015,E09000003,NINEAM,2111,708.18
2015,E08000030,NINEAM,1603,537.09
2015,E07000180,NINEAM,920,215.47
2015,E08000031,NINEAM,1580,439.25
2015,E09000002,NINEAM,746,234.58
2015,E09000005,NINEAM,1563,498.49
2015,E07000181,NINEAM,680,119.92
2015,E07000061,NINEAM,747,291.55
2015,E09000004,NINEAM,1585,580.12
2015,E09000007,NINEAM,888,583.21
2015,E08000034,NINEAM,2684,683.71
2015,E08000035,NINEAM,5524,1704.88
2015,E09000006,NINEAM,1767,428.58
2015,E09000009,NINEAM,1591,690.55
2015,E08000032,NINEAM,3172,829.52
2015,E09000008,NINEAM,1858,509.2
2015,E08000033,NINEAM,1200,374.1
2015,E07000066,NINEAM,1271,461.16
2015,E07000187,NINEAM,700,136.36
2015,E07000067,NINEAM,895,79.06
2015,E07000188,NINEAM,815,245.47
2015,E07000068,NINEAM,465,37.54
2015,E07000189,NINEAM,1115,235.21
2015,E07000069,NINEAM,684,354.36
2015,E07000062,NINEAM,623,119.6
2015,E07000063,NINEAM,615,169.29
2015,E07000064,NINEAM,673,123.91
2015,E07000065,NINEAM,1045,187.5
2015,E08000036,NINEAM,2271,938.64
2015,E08000037,NINEAM,1434,577.16
2015,E09000001,NINEAM,124,23.97
2015,E09000014,NINEAM,1060,603.34
2015,E07000190,NINEAM,1030,342.59
2015,E07000070,NINEAM,1313,167.65
2015,E09000013,NINEAM,615,319.71
2015,E07000191,NINEAM,216,56.78
2015,E07000071,NINEAM,1297,224.72
2015,E09000016,NINEAM,1303,296.06
2015,E07000192,NINEAM,717,155.22
2015,E07000072,NINEAM,931,346.13
2015,E09000015,NINEAM,1183,250.47
2015,E07000193,NINEAM,843,229.54
2015,E08000023,NINEAM,920,203.16
2015,E09000018,NINEAM,1488,738.8
2015,E09000017,NINEAM,1748,999.29
2015,E08000024,NINEAM,2038,458.15
2015,E08000021,NINEAM,1994,560.09
2015,E08000022,NINEAM,1717,406.57
2015,E09000019,NINEAM,585,166.02
2015,E07000077,NINEAM,608,99.51
2015,E07000198,NINEAM,659,202.3
2015,E07000199,NINEAM,582,237.24
2015,E07000078,NINEAM,992,485.43
2015,E07000079,NINEAM,589,111.5
2015,E07000073,NINEAM,580,139.91
2015,E07000194,NINEAM,868,342.73
2015,E07000074,NINEAM,394,50.04
2015,E07000195,NINEAM,863,227.76
2015,E07000075,NINEAM,610,326.69
2015,E07000196,NINEAM,778,190.82
2015,E07000076,NINEAM,778,230.93
2015,E07000197,NINEAM,974,225.16
2015,E08000027,NINEAM,2140,650.77
2015,E08000028,NINEAM,1905,753.3
2015,E08000025,NINEAM,6280,1748.38
2015,E08000026,NINEAM,2170,430.0
2015,E09000010,NINEAM,1571,594.99
2015,E08000029,NINEAM,1735,811.52
2015,E09000012,NINEAM,652,436.43
2015,E09000011,NINEAM,1319,477.0
2015,E09000025,NINEAM,1372,1257.37
2015,E09000024,NINEAM,1003,360.38
2015,E09000027,NINEAM,1114,498.55
2015,E09000026,NINEAM,1335,305.3
2015,E09000029,NINEAM,1143,246.55
2015,E09000028,NINEAM,1010,801.14
2015,E07000165,NINEAM,1176,204.21
2015,E07000044,NINEAM,667,129.23
2015,W06000009,NINEAM,977,196.16
2015,E07000166,NINEAM,384,126.58
2015,E07000045,NINEAM,926,137.45
2015,E07000167,NINEAM,349,43.24
2015,E07000046,NINEAM,447,84.75
2015,E07000168,NINEAM,737,161.19
2015,E07000047,NINEAM,363,88.19
2015,W06000008,NINEAM,435,68.68
2015,W06000005,NINEAM,1139,417.29
2015,E07000040,NINEAM,957,291.77
2015,W06000006,NINEAM,927,140.19
2015,E07000041,NINEAM,807,123.98
2015,E07000163,NINEAM,442,100.2
2015,W06000003,NINEAM,906,184.23
2015,E07000042,NINEAM,533,91.03
2015,E07000164,NINEAM,630,167.76
2015,E07000043,NINEAM,717,130.96
2015,W06000004,NINEAM,661,279.67
2015,W06000012,NINEAM,1049,280.54
2015,W06000013,NINEAM,1122,196.14
2015,W06000010,NINEAM,1316,407.1
2015,W06000011,NINEAM,1753,476.39
2015,E07000169,NINEAM,568,151.69
2015,E07000048,NINEAM,425,138.38
2015,E07000049,NINEAM,649,188.64
2015,E09000021,NINEAM,972,381.82
2015,E09000020,NINEAM,783,374.54
2015,E09000023,NINEAM,1088,441.74
2015,E09000022,NINEAM,1018,493.81
2015,E07000170,NINEAM,778,231.52
2015,E07000171,NINEAM,790,263.05
2015,E07000050,NINEAM,468,35.48
2015,E07000176,NINEAM,813,365.21
2015,E07000177,NINEAM,1090,417.1
2015,E07000178,NINEAM,1092,294.68
2015,E07000179,NINEAM,967,175.23
2015,E07000172,NINEAM,770,309.29
2015,E07000051,NINEAM,348,44.4
2015,E07000173,NINEAM,726,142.52
2015,E07000052,NINEAM,725,100.11
2015,E07000174,NINEAM,839,264.35
2015,E07000053,NINEAM,380,163.89
2015,E07000175,NINEAM,762,120.63
2015,W06000001,NINEAM,574,76.64
2015,W06000002,NINEAM,900,201.69
2015,E09000030,NINEAM,1133,564.79
2015,E09000032,NINEAM,1368,487.92
2015,E09000031,NINEAM,1072,207.39
2015,E09000033,NINEAM,1163,392.77
2015,E07000143,NINEAM,777,90.5
2015,E07000144,NINEAM,880,210.99
2015,E07000145,NINEAM,687,133.22
2015,E07000146,NINEAM,1143,234.53
2015,E07000140,NINEAM,541,48.34
2015,E07000141,NINEAM,876,279.33
2015,E06000049,NINEAM,2729,701.58
2015,E07000142,NINEAM,618,510.9
2015,E06000047,NINEAM,3331,780.27
2015,E06000045,NINEAM,1857,427.13
2015,E06000046,NINEAM,949,121.85
2015,E07000147,NINEAM,754,133.65
2015,E07000026,NINEAM,667,158.14
2015,E06000043,NINEAM,1795,648.22
2015,E06000044,NINEAM,1528,439.6
2015,E07000148,NINEAM,948,270.24
2015,E07000027,NINEAM,429,145.27
2015,E07000149,NINEAM,1047,106.3
2015,E07000028,NINEAM,798,259.01
2015,E06000041,NINEAM,1295,261.28
2015,E07000029,NINEAM,507,115.15
2015,E06000042,NINEAM,1827,371.02
2015,E06000040,NINEAM,1259,423.67
2015,E07000154,NINEAM,1786,468.11
2015,E07000033,NINEAM,432,165.92
2015,E07000155,NINEAM,571,70.1
2015,E07000034,NINEAM,650,129.06
2015,E07000156,NINEAM,566,116.72
2015,E07000035,NINEAM,543,149.04
2015,E07000036,NINEAM,718,112.19
2015,E07000150,NINEAM,477,116.79
2015,E07000151,NINEAM,566,250.72
2015,E07000030,NINEAM,428,180.15
2015,E07000152,NINEAM,606,57.17
2015,E07000031,NINEAM,859,250.87
2015,E07000032,NINEAM,800,207.64
2015,E07000153,NINEAM,757,405.06
2015,E06000056,NINEAM,1845,418.03
2015,E06000057,NINEAM,2494,480.49
2015,E07000037,NINEAM,602,108.26
2015,E06000054,NINEAM,3374,807.04
2015,E07000038,NINEAM,666,148.02
2015,E06000055,NINEAM,1123,338.39
2015,E07000039,NINEAM,672,176.49
2015,E06000052,NINEAM,3920,341.34
2015,E06000053,NINEAM,9,0.0
2015,E06000050,NINEAM,2810,846.63
2015,E06000051,NINEAM,2027,421.69
2015,E08000012,NINEAM,3173,777.36
2015,E08000013,NINEAM,1178,380.56
2015,E08000010,NINEAM,2181,749.93
2015,E08000011,NINEAM,785,197.65
2015,E07000121,NINEAM,1018,224.02
2015,E07000242,NINEAM,969,218.85
2015,E07000122,NINEAM,699,274.21
2015,E07000243,NINEAM,790,246.61
2015,E07000123,NINEAM,981,213.21
2015,E07000124,NINEAM,445,84.58
2015,E06000029,NINEAM,1219,359.59
2015,E06000027,NINEAM,886,115.93
2015,E07000240,NINEAM,1012,138.86
2015,E06000028,NINEAM,1449,267.36
2015,E07000120,NINEAM,559,137.33
2015,E07000241,NINEAM,945,385.43
2015,E06000025,NINEAM,2073,370.66
2015,E07000129,NINEAM,691,201.94
2015,E07000008,NINEAM,864,199.7
2015,S12000044,NINEAM,2229,538.8
2015,E06000026,NINEAM,1931,440.91
2015,S12000045,NINEAM,694,215.5
2015,E07000009,NINEAM,619,153.55
2015,E06000023,NINEAM,3055,986.48
2015,S12000046,NINEAM,3815,798.81
2015,E06000024,NINEAM,1370,360.8
2015,E07000125,NINEAM,591,240.21
2015,E06000021,NINEAM,1760,900.82
2015,E07000004,NINEAM,1229,447.77
2015,S12000040,NINEAM,1278,365.47
2015,S12000041,NINEAM,758,312.02
2015,E07000005,NINEAM,715,156.66
2015,E06000022,NINEAM,1304,239.16
2015,E07000126,NINEAM,860,197.66
2015,E07000127,NINEAM,723,124.86
2015,E07000006,NINEAM,526,119.42
2015,S12000042,NINEAM,933,266.13
2015,E07000007,NINEAM,1236,299.37
2015,E07000128,NINEAM,683,224.76
2015,E06000020,NINEAM,1261,333.25
2015,E08000016,NINEAM,1527,420.75
2015,E08000017,NINEAM,2036,537.95
2015,E08000014,NINEAM,1943,850.91
2015,E08000015,NINEAM,2200,513.95
2015,E08000018,NINEAM,1873,504.21
2015,E08000019,NINEAM,3581,507.43
2015,E08000001,NINEAM,2140,523.86
2015,E08000002,NINEAM,1420,313.89
2015,E07000132,NINEAM,698,92.99
2015,E07000011,NINEAM,1107,94.86
2015,E07000012,NINEAM,1139,301.04
2015,E07000133,NINEAM,345,102.73
2015,E07000134,NINEAM,660,107.12
2015,E07000135,NINEAM,353,82.42
2015,E07000130,NINEAM,1204,337.83
2015,E06000038,NINEAM,1068,351.77
2015,E07000131,NINEAM,595,194.99
2015,E07000010,NINEAM,534,87.36
2015,E06000039,NINEAM,999,174.42
2015,S12000033,NINEAM,1716,200.94
2015,E06000036,NINEAM,880,291.92
2015,S12000034,NINEAM,1799,193.74
2015,E06000037,NINEAM,1113,430.66
2015,S12000035,NINEAM,566,375.58
2015,E06000034,NINEAM,1232,561.82
2015,S12000036,NINEAM,3071,750.91
2015,E06000035,NINEAM,2056,384.73
2015,E06000032,NINEAM,1266,296.48
2015,E07000136,NINEAM,406,82.4
2015,E06000033,NINEAM,994,335.33
2015,E07000137,NINEAM,936,297.22
2015,S12000030,NINEAM,793,224.99
2015,E06000030,NINEAM,1499,421.44
2015,E07000138,NINEAM,569,68.55
2015,E06000031,NINEAM,1427,987.34
2015,E07000139,NINEAM,737,84.09
2015,E08000005,NINEAM,1454,587.61
2015,E08000006,NINEAM,1869,736.51
2015,E08000003,NINEAM,3509,1231.35
2015,E08000004,NINEAM,1520,443.02
2015,E08000009,NINEAM,1712,448.93
2015,S12000038,NINEAM,1217,384.3
2015,S12000039,NINEAM,621,273.18
2015,E08000007,NINEAM,2127,555.64
2015,E08000008,NINEAM,1535,470.39
2015,E07000220,NINEAM,657,210.25
2015,E07000221,NINEAM,1047,549.28
2015,E07000222,NINEAM,967,254.47
2015,E06000009,NINEAM,884,263.46
2015,E07000223,NINEAM,410,87.75
2015,E07000102,NINEAM,597,257.5
2015,E06000007,NINEAM,1691,713.93
2015,E06000008,NINEAM,976,296.51
2015,E06000005,NINEAM,663,165.01
2015,E06000006,NINEAM,930,277.57
2015,E06000003,NINEAM,829,225.67
2015,E07000228,NINEAM,1046,233.77
2015,E07000107,NINEAM,861,308.2
2015,E07000229,NINEAM,715,131.73
2015,E07000108,NINEAM,841,83.88
2015,E06000004,NINEAM,1381,521.74
2015,S12000023,NINEAM,135,53.93
2015,E06000001,NINEAM,556,165.69
2015,E07000109,NINEAM,654,267.78
2015,S12000024,NINEAM,1068,355.28
2015,E06000002,NINEAM,1079,492.7
2015,E07000224,NINEAM,1066,381.6
2015,E07000103,NINEAM,667,349.39
2015,E07000225,NINEAM,923,253.37
2015,E07000226,NINEAM,933,380.12
2015,E07000105,NINEAM,1006,187.14
2015,S12000020,NINEAM,670,42.33
2015,E07000106,NINEAM,1156,238.23
2015,E07000227,NINEAM,971,118.08
2015,S12000021,NINEAM,869,231.5
2015,S12000026,NINEAM,724,159.59
2015,S12000027,NINEAM,145,0.0
2015,S12000028,NINEAM,885,156.42
2015,S12000029,NINEAM,2070,553.05
2015,E07000110,NINEAM,1234,222.03
2015,E07000111,NINEAM,891,241.3
2015,E07000112,NINEAM,873,288.91
2015,E07000234,NINEAM,678,131.23
2015,E07000113,NINEAM,984,180.51
2015,E06000018,NINEAM,1785,375.09
2015,E06000019,NINEAM,1276,293.34
2015,E06000016,NINEAM,2002,378.12
2015,E06000017,NINEAM,262,83.57
2015,S12000011,NINEAM,715,181.6
2015,E07000239,NINEAM,715,399.4
2015,E07000118,NINEAM,803,278.66
2015,E06000014,NINEAM,1288,155.73
2015,E06000015,NINEAM,1757,482.38
2015,E07000119,NINEAM,569,166.59
2015,E06000012,NINEAM,1131,265.63
2015,S12000013,NINEAM,179,37.91
2015,S12000014,NINEAM,1215,189.14
2015,E06000013,NINEAM,1076,290.16
2015,E06000010,NINEAM,1388,260.74
2015,E07000235,NINEAM,533,120.96
2015,E07000114,NINEAM,943,144.53
2015,E07000115,NINEAM,896,194.11
2015,E06000011,NINEAM,2373,381.24
2015,E07000236,NINEAM,732,307.23
2015,E07000237,NINEAM,932,392.33
2015,E07000116,NINEAM,841,100.47
2015,S12000010,NINEAM,751,377.35
2015,E07000117,NINEAM,669,125.21
2015,E07000238,NINEAM,863,246.47
2015,S12000019,NINEAM,559,202.21
2015,S12000015,NINEAM,2449,393.96
2015,S12000017,NINEAM,1521,227.37
2015,S12000018,NINEAM,490,179.27
2015,E07000200,NINEAM,774,91.8
2015,E07000201,NINEAM,494,246.49
2015,E07000206,NINEAM,734,178.74
2015,E07000207,NINEAM,931,487.16
2015,E07000208,NINEAM,467,234.47
2015,E07000209,NINEAM,1534,1013.25
2015,E07000202,NINEAM,1016,325.93
2015,E07000203,NINEAM,640,302.81
2015,E07000204,NINEAM,766,107.49
2015,E07000205,NINEAM,981,352.1
2015,S12000008,NINEAM,806,239.2
2015,S12000005,NINEAM,371,100.75
2015,S12000006,NINEAM,1075,161.84
2015,E07000210,NINEAM,622,166.51
2015,E07000211,NINEAM,1034,435.13
2015,E07000212,NINEAM,653,286.47
2015,E07000217,NINEAM,644,165.39
2015,E07000218,NINEAM,556,398.42
2015,E07000219,NINEAM,880,316.7
2015,E07000213,NINEAM,630,232.46
2015,E07000214,NINEAM,887,241.09
2015,E07000215,NINEAM,590,270.33
2015,E07000216,NINEAM,925,199.76
2015,W06000018,NINEAM,1041,378.79
2015,W06000019,NINEAM,482,115.53
2015,W06000016,NINEAM,1469,483.45
2015,W06000014,NINEAM,950,515.61
2015,W06000015,NINEAM,2723,527.5
2015,W06000023,NINEAM,949,287.5
2015,W06000024,NINEAM,396,289.67
2015,W06000021,NINEAM,692,184.1
2015,W06000022,NINEAM,1109,262.39
2015,W06000020,NINEAM,634,258.12
2015,E07000080,NINEAM,619,89.01
2015,E07000081,NINEAM,1042,425.31
2015,E07000082,NINEAM,842,194.08
2015,E07000083,NINEAM,621,97.22
2015,E07000088,NINEAM,494,96.35
2015,E07000089,NINEAM,661,190.43
2015,E07000084,NINEAM,1220,424.95
2015,E07000085,NINEAM,841,182.33
2015,E07000086,NINEAM,925,177.05
2015,E07000087,NINEAM,941,235.94
2015,E07000091,NINEAM,1392,404.64
2015,E07000092,NINEAM,761,220.82
2015,E07000093,NINEAM,983,367.92
2015,E07000094,NINEAM,915,182.69
2015,E07000090,NINEAM,1159,342.62
2015,E07000099,NINEAM,784,154.13
2015,E07000095,NINEAM,681,698.79
2015,E07000096,NINEAM,1162,231.85
2015,E07000098,NINEAM,830,332.15
2015,E09000003,TENAM,1832,600.93
2015,E08000030,TENAM,1401,384.96
2015,E07000180,TENAM,829,154.97
2015,E08000031,TENAM,1371,440.81
2015,E09000002,TENAM,675,204.38
2015,E09000005,TENAM,1282,474.06
2015,E07000181,TENAM,660,64.26
2015,E07000061,TENAM,661,411.97
2015,E09000004,TENAM,1383,516.82
2015,E09000007,TENAM,783,502.22
2015,E08000034,TENAM,2441,714.11
2015,E08000035,TENAM,4756,1706.01
2015,E09000006,TENAM,1480,334.08
2015,E09000009,TENAM,1292,514.55
2015,E08000032,TENAM,2656,657.74
2015,E09000008,TENAM,1620,481.57
2015,E08000033,TENAM,1102,390.28
2015,E07000066,TENAM,1070,411.93
2015,E07000187,TENAM,609,140.78
2015,E07000067,TENAM,782,129.13
2015,E07000188,TENAM,713,172.59
2015,E07000068,TENAM,402,56.95
2015,E07000189,TENAM,992,214.74
2015,E07000069,TENAM,600,325.29
2015,E07000062,TENAM,511,65.4
2015,E07000063,TENAM,553,169.88
2015,E07000064,TENAM,576,97.23
2015,E07000065,TENAM,923,139.86
2015,E08000036,TENAM,1963,751.86
2015,E08000037,TENAM,1187,437.3
2015,E09000001,TENAM,125,14.76
2015,E09000014,TENAM,956,521.36
2015,E07000190,TENAM,886,310.58
2015,E07000070,TENAM,1154,170.4
2015,E09000013,TENAM,560,242.83
2015,E07000191,TENAM,212,23.99
2015,E07000071,TENAM,1219,135.51
2015,E09000016,TENAM,1154,256.83
2015,E07000192,TENAM,624,109.22
2015,E07000072,TENAM,742,243.0
2015,E09000015,TENAM,1015,236.19
2015,E07000193,TENAM,722,236.44
2015,E08000023,TENAM,806,196.88
2015,E09000018,TENAM,1294,665.73
2015,E09000017,TENAM,1561,901.35
2015,E08000024,TENAM,1840,431.74
2015,E08000021,TENAM,1690,446.48
2015,E08000022,TENAM,1508,317.4
2015,E09000019,TENAM,527,187.15
2015,E07000077,TENAM,512,107.99
2015,E07000198,TENAM,614,241.13
2015,E07000199,TENAM,521,115.77
2015,E07000078,TENAM,879,381.33
2015,E07000079,TENAM,538,108.84
2015,E07000073,TENAM,566,136.48
2015,E07000194,TENAM,686,249.06
2015,E07000074,TENAM,370,90.25
2015,E07000195,TENAM,761,183.85
2015,E07000075,TENAM,531,258.6
2015,E07000196,TENAM,720,142.44
2015,E07000076,TENAM,718,144.76
2015,E07000197,TENAM,841,163.62
2015,E08000027,TENAM,1947,787.7
2015,E08000028,TENAM,1621,637.32
2015,E08000025,TENAM,5495,1445.33
2015,E08000026,TENAM,1860,376.19
2015,E09000010,TENAM,1431,436.75
2015,E08000029,TENAM,1533,700.37
2015,E09000012,TENAM,566,364.36
2015,E09000011,TENAM,1175,400.79
2015,E09000025,TENAM,1226,1153.97
2015,E09000024,TENAM,893,220.34
2015,E09000027,TENAM,965,379.36
2015,E09000026,TENAM,1161,208.92
2015,E09000029,TENAM,996,237.98
2015,E09000028,TENAM,828,488.8
2015,E07000165,TENAM,1007,131.19
2015,E07000044,TENAM,554,112.44
2015,W06000009,TENAM,778,124.91
2015,E07000166,TENAM,310,79.49
2015,E07000045,TENAM,780,129.74
2015,E07000167,TENAM,306,70.51
2015,E07000046,TENAM,410,61.45
2015,E07000168,TENAM,593,156.3
2015,E07000047,TENAM,316,63.73
2015,W06000008,TENAM,403,95.76
2015,W06000005,TENAM,1010,280.75
2015,E07000040,TENAM,795,245.29
2015,W06000006,TENAM,825,220.15
2015,E07000041,TENAM,682,117.95
2015,E07000163,TENAM,376,72.64
2015,W06000003,TENAM,723,158.67
2015,E07000042,TENAM,417,110.09
2015,E07000164,TENAM,556,90.29
2015,E07000043,TENAM,686,249.87
2015,W06000004,TENAM,556,190.12
2015,W06000012,TENAM,848,248.0
2015,W06000013,TENAM,1000,158.01
2015,W06000010,TENAM,1080,340.67
2015,W06000011,TENAM,1591,293.17
2015,E07000169,TENAM,532,67.08
2015,E07000048,TENAM,311,77.93
2015,E07000049,TENAM,577,179.74
2015,E09000021,TENAM,818,329.12
2015,E09000020,TENAM,691,321.76
2015,E09000023,TENAM,981,341.42
2015,E09000022,TENAM,862,396.87
2015,E07000170,TENAM,707,267.94
2015,E07000171,TENAM,677,203.01
2015,E07000050,TENAM,375,27.2
2015,E07000176,TENAM,680,214.26
2015,E07000177,TENAM,935,485.46
2015,E07000178,TENAM,876,265.38
2015,E07000179,TENAM,830,192.49
2015,E07000172,TENAM,660,282.27
2015,E07000051,TENAM,260,42.0
2015,E07000173,TENAM,595,173.26
2015,E07000052,TENAM,636,121.19
2015,E07000174,TENAM,709,280.29
2015,E07000053,TENAM,317,173.94
2015,E07000175,TENAM,701,106.16
2015,W06000001,TENAM,452,43.42
2015,W06000002,TENAM,795,106.98
2015,E09000030,TENAM,950,509.26
2015,E09000032,TENAM,1171,450.75
2015,E09000031,TENAM,949,173.92
2015,E09000033,TENAM,1141,389.09
2015,E07000143,TENAM,667,107.56
2015,E07000144,TENAM,776,161.62
2015,E07000145,TENAM,533,156.1
2015,E07000146,TENAM,950,193.32
2015,E07000140,TENAM,472,70.36
2015,E07000141,TENAM,784,275.35
2015,E06000049,TENAM,2304,694.33
2015,E07000142,TENAM,556,274.07
2015,E06000047,TENAM,2768,419.29
2015,E06000045,TENAM,1541,402.29
2015,E06000046,TENAM,787,84.3
2015,E07000147,TENAM,620,111.65
2015,E07000026,TENAM,583,174.44
2015,E06000043,TENAM,1551,483.06
2015,E06000044,TENAM,1287,395.93
2015,E07000148,TENAM,786,202.83
2015,E07000027,TENAM,383,71.75
2015,E07000149,TENAM,888,85.32
2015,E07000028,TENAM,714,144.72
2015,E06000041,TENAM,1082,214.66
2015,E07000029,TENAM,421,74.33
2015,E06000042,TENAM,1642,258.37
2015,E06000040,TENAM,1028,394.33
2015,E07000154,TENAM,1547,371.86
2015,E07000033,TENAM,399,198.79
2015,E07000155,TENAM,514,62.32
2015,E07000034,TENAM,546,130.97
2015,E07000156,TENAM,520,96.1
2015,E07000035,TENAM,464,136.26
2015,E07000036,TENAM,644,108.67
2015,E07000150,TENAM,361,160.95
2015,E07000151,TENAM,532,175.97
2015,E07000030,TENAM,418,68.72
2015,E07000152,TENAM,494,44.11
2015,E07000031,TENAM,694,163.2
2015,E07000032,TENAM,712,276.96
2015,E07000153,TENAM,676,296.76
2015,E06000056,TENAM,1588,346.7
2015,E06000057,TENAM,2073,380.63
